cpf,gender,SeniorCitizen,Partner,Dependents
79633022525,Male,0,No,No
17666899220,Male,1,No,No
12746213303,Female,1,No,No
45958295667,Female,0,No,Yes
56219295943,Female,0,No,No
9944147575,Male,0,No,Yes
37637825671,Male,0,No,No
48586476684,Female,0,No,No
95577051835,Male,0,No,No
65067996412,Male,0,No,No
51159059225,Male,0,No,No
56870426449,Male,0,No,Yes
69795080407,Male,0,No,No
66063828583,Male,0,No,No
4162750289,Male,1,No,No
9225212399,Male,0,No,No
80294462767,Female,0,Yes,Yes
63514874980,Male,1,No,No
71512954560,Male,0,Yes,Yes
89385335812,Male,0,No,Yes
49999169597,Female,0,Yes,Yes
35952287581,Male,0,No,No
12090181796,Female,0,Yes,Yes
49731114904,Female,0,Yes,Yes
63360989155,Female,0,Yes,Yes
5045961950,Male,0,Yes,Yes
74005975828,Male,0,Yes,Yes
34459421020,Female,0,Yes,Yes
42084182816,Female,0,Yes,Yes
65490787252,Female,0,No,No
55054151990,Male,0,Yes,No
9375770737,Female,0,No,No
96061694130,Female,0,Yes,Yes
35128483622,Male,0,Yes,Yes
95595827718,Male,0,No,No
6992269100,Female,0,Yes,Yes
56949060807,Female,0,Yes,No
27610023507,Male,0,No,Yes
12094596982,Male,0,Yes,Yes
15734943800,Male,0,No,No
56337598423,Male,0,No,No
91387870165,Male,0,Yes,Yes
88111337930,Female,0,No,No
52331432406,Male,0,No,No
17071278750,Male,0,No,No
96338790867,Female,0,Yes,Yes
13220822002,Male,0,No,No
44843519782,Female,0,No,No
88164957151,Female,0,No,No
4259900285,Female,0,No,No
84224170140,Female,0,No,No
83137743478,Female,0,No,No
3057925120,Male,0,Yes,No
73335813650,Female,0,No,No
82201529744,Male,0,Yes,No
96854621194,Male,0,No,No
67006208211,Female,0,Yes,Yes
12407664590,Male,0,No,No
36292135020,Male,0,No,No
11344968937,Male,0,No,No
50929184890,Male,0,Yes,Yes
99454949705,Male,0,Yes,Yes
25472047463,Male,0,No,No
42175639495,Male,0,Yes,Yes
90465144470,Male,0,No,Yes
46574814529,Male,0,Yes,No
25288864624,Male,0,Yes,Yes
50893043192,Male,0,Yes,No
78421391305,Male,0,No,Yes
69975483933,Male,0,Yes,No
37772715439,Female,0,Yes,Yes
22412503842,Male,0,No,No
34124722397,Female,0,No,Yes
72074197594,Female,0,Yes,Yes
37006323983,Male,0,No,No
98877335203,Male,0,Yes,Yes
10858375567,Female,0,Yes,Yes
82632189420,Male,0,Yes,Yes
51088589901,Male,0,No,No
81811994210,Male,0,No,No
81783420650,Male,0,No,No
43395534332,Male,0,No,Yes
34971972030,Male,0,No,No
40932424376,Male,0,No,No
917316312,Male,0,No,No
32430872447,Male,0,No,Yes
47839071295,Male,1,Yes,No
12579896937,Female,0,Yes,No
10241982782,Female,0,No,Yes
24495207679,Male,0,No,No
99152831132,Female,0,No,No
97789516671,Male,0,No,No
50180054406,Female,0,Yes,Yes
2776012314,Male,0,No,No
16257510015,Male,0,No,No
3668574367,Male,0,No,Yes
97384718422,Female,0,No,No
58163021241,Male,0,No,No
91823637221,Female,0,No,No
51129803112,Female,0,No,No
2623705062,Male,0,Yes,Yes
67482522964,Male,0,No,No
25465476311,Male,0,No,No
16914559031,Male,0,No,Yes
36535423751,Female,0,Yes,Yes
24667622695,Female,0,Yes,Yes
76174790428,Male,0,Yes,No
55224205964,Male,0,Yes,Yes
64254978073,Male,0,No,No
64371960332,Male,0,Yes,Yes
48973116088,Female,0,Yes,No
15653995282,Male,0,Yes,No
11542401500,Male,0,No,No
4379086828,Male,0,Yes,No
8835855888,Female,0,No,Yes
36454875903,Male,0,No,No
79974254205,Male,0,Yes,Yes
90436827565,Female,0,No,No
68497850793,Female,0,Yes,Yes
86725308104,Female,0,Yes,Yes
58086789438,Female,0,Yes,Yes
51193246733,Female,0,No,No
19992752335,Male,0,No,No
71002959632,Male,0,Yes,Yes
35187570595,Female,0,Yes,Yes
32093613042,Female,0,No,No
14464197205,Male,0,Yes,Yes
94103675810,Male,0,Yes,Yes
6932894068,Female,0,No,No
11713037009,Female,0,No,No
97184679040,Male,0,No,No
87737316922,Female,0,No,No
27592746085,Female,0,No,No
10069774064,Male,0,No,No
9701832590,Male,0,Yes,Yes
66180610835,Male,0,Yes,Yes
53700700164,Female,0,No,No
2221268334,Female,0,Yes,No
90510118143,Male,0,No,No
69349106728,Female,0,No,No
69871014937,Female,0,No,No
41163282278,Female,0,No,No
51964295815,Female,0,No,No
61672117011,Male,0,Yes,Yes
25449655096,Female,0,Yes,Yes
24218254826,Female,0,No,No
5759502425,Male,0,No,No
24263352386,Male,0,No,No
17548771339,Male,0,Yes,No
20206139217,Female,0,Yes,No
3186767458,Female,0,Yes,No
48228780745,Female,0,Yes,Yes
39004963073,Male,0,Yes,Yes
96667629608,Male,0,No,No
2964991022,Male,0,Yes,Yes
47164954500,Female,0,Yes,Yes
84465771355,Female,0,No,No
71534278990,Female,0,Yes,Yes
32873227613,Female,0,No,No
65484274915,Female,0,Yes,Yes
46454030016,Female,0,No,No
21436659469,Female,0,Yes,No
53882323442,Male,0,No,No
53356682296,Female,0,Yes,Yes
89657549256,Female,0,No,No
3980133737,Female,0,No,No
61915770106,Female,0,Yes,Yes
41115816250,Female,0,Yes,No
31539428117,Female,0,Yes,No
15876509167,Male,0,No,Yes
63975057904,Male,0,No,No
21510981098,Male,0,Yes,Yes
9443002787,Male,0,No,No
73206569494,Male,1,Yes,No
27638082630,Male,0,No,No
32676311492,Female,0,Yes,Yes
31075398720,Female,0,Yes,Yes
14142642910,Male,0,Yes,Yes
30646143808,Female,0,Yes,Yes
38167428907,Female,0,No,No
54058474378,Male,0,No,No
89475289780,Female,0,No,No
24597989897,Male,0,No,No
22455404250,Female,0,No,No
10014996111,Female,0,Yes,No
17785453942,Male,0,No,No
5798662624,Male,0,Yes,Yes
92339530091,Female,0,No,No
25539525620,Male,0,No,No
37731252400,Male,0,No,Yes
58701311115,Male,0,Yes,Yes
75173358394,Male,0,No,No
62492151581,Female,0,Yes,Yes
69443878755,Male,0,Yes,Yes
17135935802,Female,0,Yes,No
91054825696,Male,0,Yes,Yes
27396433142,Male,1,Yes,Yes
61209928639,Female,0,Yes,Yes
87842775133,Female,0,Yes,Yes
53672097500,Male,0,No,No
6699128590,Female,0,Yes,Yes
68594416407,Male,0,Yes,No
93311156870,Male,0,No,No
54026218023,Female,0,No,No
60363235140,Male,0,Yes,Yes
85229165600,Female,0,No,No
13073987150,Male,0,Yes,Yes
48454430075,Female,0,Yes,Yes
74577741490,Male,0,No,No
65183163308,Male,1,No,No
25336305782,Male,0,Yes,No
57866070202,Male,0,No,No
50766606937,Female,0,No,No
50852610629,Male,0,No,Yes
89655326470,Male,0,No,No
74141240451,Male,0,Yes,Yes
39684835965,Male,0,Yes,Yes
60001820826,Male,0,Yes,Yes
71638819327,Male,0,No,No
92719189910,Male,0,No,No
38198792180,Female,0,Yes,Yes
65018175796,Female,0,Yes,Yes
60180867512,Male,0,Yes,No
22624915265,Female,0,No,No
89328166543,Female,0,Yes,Yes
17731319741,Female,0,Yes,Yes
49313527669,Male,0,No,No
25593765120,Female,0,No,No
18256651687,Male,0,No,No
39172715405,Female,0,No,Yes
83628134153,Female,0,Yes,Yes
35033460749,Male,0,Yes,Yes
49687574410,Female,0,Yes,Yes
65448218709,Female,0,Yes,Yes
39821255884,Male,0,No,Yes
87740503118,Male,0,No,Yes
51346508615,Female,0,No,No
56996387418,Female,0,Yes,Yes
47713412573,Male,0,Yes,No
38341065770,Male,0,Yes,Yes
29976656203,Female,0,No,No
6703933634,Female,0,Yes,Yes
77744108485,Female,0,No,No
39711820030,Female,0,No,Yes
34093582777,Male,0,Yes,No
17320310619,Male,0,Yes,Yes
66465184753,Male,0,No,No
88797888419,Male,0,Yes,Yes
58795797190,Female,0,No,No
14917946158,Male,0,No,No
90692395156,Male,0,No,No
8327866834,Male,0,No,No
68998420090,Female,0,Yes,Yes
32650305207,Female,0,Yes,Yes
41142076512,Male,0,No,No
13352949530,Female,0,Yes,Yes
76039610840,Male,0,No,No
49297045375,Female,0,No,No
86876129748,Male,0,No,No
67621354550,Male,0,No,No
61431538337,Male,0,No,No
48995312068,Male,0,No,Yes
8590400204,Male,0,No,No
41703642368,Male,0,No,No
73313424104,Female,0,No,No
47189762191,Male,0,No,No
77942921077,Female,0,No,No
17274821580,Male,0,Yes,Yes
17507963179,Male,0,Yes,No
32404961942,Female,0,Yes,Yes
65196627120,Female,0,Yes,Yes
45706586870,Female,0,Yes,Yes
62378577109,Female,0,No,No
71219993905,Male,0,Yes,Yes
17670700203,Male,0,Yes,Yes
27962445203,Male,0,Yes,Yes
78430039830,Male,0,No,No
78064659442,Female,0,Yes,No
91868498751,Female,0,No,No
49320392200,Female,0,Yes,Yes
68687037597,Female,0,Yes,Yes
57854576521,Male,0,No,No
30924643030,Male,0,No,No
81322257590,Female,0,Yes,Yes
4122664314,Male,0,No,Yes
50945573197,Female,0,Yes,Yes
49266224758,Female,0,Yes,Yes
76038280740,Male,0,No,No
10024588628,Male,0,No,No
41793996954,Female,0,No,No
79339338316,Female,0,Yes,Yes
38768838654,Male,0,No,No
89825817313,Male,0,No,No
86816522303,Female,0,No,No
50799378747,Female,0,Yes,Yes
35219980610,Female,0,Yes,Yes
84960334223,Female,0,No,No
99508672234,Male,0,Yes,Yes
66281076710,Female,0,No,No
77867397183,Female,0,No,Yes
81905974698,Male,0,No,No
89933053744,Male,0,No,No
40624261026,Male,0,Yes,Yes
33248773693,Female,0,No,No
51884919820,Male,0,No,No
66132940634,Female,0,Yes,Yes
35724763990,Male,0,No,Yes
85726850068,Female,0,Yes,Yes
72843858046,Male,0,Yes,Yes
9998669235,Male,0,No,No
45051490484,Female,0,Yes,No
87359754313,Male,0,Yes,Yes
45364996107,Male,0,No,No
7799772204,Male,0,No,No
22646153384,Male,0,No,No
270275037,Male,0,Yes,No
76976938010,Male,0,No,Yes
51453869077,Female,0,Yes,No
16812075086,Female,0,No,No
699155800,Female,0,No,No
59392244584,Female,0,Yes,Yes
56523221440,Female,0,Yes,No
89441399973,Female,0,Yes,Yes
51769933093,Female,0,No,No
38156959027,Female,0,Yes,Yes
70569510660,Male,0,Yes,Yes
36112874075,Male,0,No,No
81173069992,Female,0,No,No
38214528704,Male,0,No,No
89999628907,Male,0,No,No
30284052108,Male,0,Yes,Yes
85056083135,Female,0,No,Yes
91260485820,Female,0,No,No
96549818400,Male,1,Yes,No
40938654772,Male,0,Yes,Yes
19270548775,Male,0,Yes,Yes
48705662303,Female,1,No,No
560944691,Female,0,No,No
15012350600,Male,0,No,Yes
65660505902,Female,0,No,No
8557657803,Male,0,No,No
93793919439,Male,0,No,No
74372990383,Female,0,Yes,Yes
52196091065,Male,0,No,No
27647142461,Male,0,No,No
32111902608,Female,0,No,No
62377381340,Male,0,Yes,Yes
30983145245,Male,0,No,No
37803463380,Male,0,No,No
28742565600,Female,0,No,No
86680580021,Male,0,No,No
5895381529,Male,0,No,No
75015438524,Female,0,No,No
78180779440,Female,0,No,No
91488151440,Female,0,Yes,No
46619954146,Male,0,Yes,Yes
71006562656,Male,0,No,Yes
66885455350,Female,0,Yes,No
63776659971,Female,0,Yes,Yes
59902344224,Female,1,No,No
38162266470,Male,0,Yes,No
84918614671,Male,0,Yes,Yes
28836358039,Female,0,Yes,Yes
53315131317,Female,0,Yes,Yes
56117027834,Female,1,Yes,No
47344793725,Male,0,Yes,Yes
22391761996,Male,0,Yes,Yes
68225885821,Male,0,Yes,Yes
43135740854,Female,0,No,No
74740739780,Male,0,No,No
29617565706,Male,0,Yes,Yes
79906183462,Male,0,No,No
42511809508,Male,0,Yes,Yes
45519241562,Male,0,No,Yes
28634840107,Male,0,No,No
61706491433,Male,0,No,No
45337520121,Female,0,No,No
56914616485,Female,0,Yes,No
15733768410,Male,0,No,No
9134178155,Female,0,No,No
9071957179,Male,0,Yes,Yes
45149514985,Male,0,Yes,No
55838736801,Male,0,Yes,Yes
7296618060,Female,0,Yes,No
84388168432,Male,0,No,No
82723099040,Female,0,No,No
70464450365,Female,0,Yes,No
604519982,Female,0,No,Yes
8187330040,Male,0,No,No
27632722319,Female,0,No,No
73695043288,Female,0,Yes,Yes
60590473514,Female,1,Yes,No
35226549350,Male,0,Yes,Yes
5397345199,Male,0,No,No
35996426056,Male,0,No,No
60098972707,Male,0,Yes,Yes
40514316497,Male,0,Yes,Yes
11991365659,Female,0,No,No
40254260055,Female,0,Yes,Yes
62892238447,Female,0,Yes,Yes
35799389590,Female,0,Yes,Yes
94589225182,Male,0,No,No
74752949784,Male,0,No,No
75655128853,Male,0,No,Yes
95638367667,Female,0,Yes,Yes
65703101271,Female,0,No,No
21338753444,Female,0,Yes,Yes
21448354544,Female,0,Yes,Yes
74988396878,Female,0,Yes,No
38252543057,Male,0,Yes,No
93535215137,Female,0,No,No
73466068924,Female,0,No,No
92471575609,Female,0,Yes,Yes
10801030234,Female,0,No,No
21239551240,Female,0,Yes,Yes
16983232801,Male,0,No,No
54142263269,Male,0,Yes,No
62144537100,Male,0,No,Yes
50451967828,Female,0,No,No
77880115927,Male,0,Yes,Yes
13268423230,Female,0,No,No
63554690368,Male,0,Yes,Yes
36931057154,Female,0,No,No
97323815401,Female,0,No,No
55278762616,Male,0,No,No
2356409300,Female,0,No,No
9998689180,Female,0,No,No
95078679618,Female,0,No,No
99993819107,Male,0,No,Yes
94874612300,Male,0,No,No
19002415524,Female,0,Yes,Yes
17586373582,Female,0,No,Yes
33270289901,Male,1,Yes,Yes
66686858463,Female,0,Yes,Yes
31162106590,Male,0,Yes,Yes
14947396580,Male,0,No,No
43105577165,Male,0,Yes,Yes
3027596039,Male,0,No,No
88958697962,Female,0,Yes,No
35843423174,Male,0,Yes,Yes
49452125896,Male,0,No,No
60620981822,Female,0,No,No
4099915115,Female,0,No,No
41405085070,Female,0,No,No
13474296388,Female,0,Yes,Yes
64122647282,Male,0,Yes,Yes
54392453910,Male,0,No,No
60424081784,Male,0,No,No
44253968554,Female,0,No,No
27682091800,Female,0,Yes,Yes
81224661419,Female,0,Yes,Yes
28097020980,Female,0,No,No
79096351509,Female,0,Yes,No
91175331716,Male,0,No,No
2533797090,Female,1,No,No
86043775816,Male,0,Yes,Yes
72537172019,Female,0,No,No
15333003211,Female,0,No,No
56964741364,Female,0,No,No
31151968307,Male,0,No,No
94842266392,Female,0,No,No
15430990337,Female,0,No,No
49131565352,Male,0,Yes,Yes
66713646301,Female,0,No,No
51452282366,Female,0,Yes,No
25348529737,Female,0,Yes,No
99349657716,Female,0,Yes,No
58335219710,Male,0,No,No
6406412370,Female,0,No,Yes
15402447845,Male,0,Yes,Yes
30750163224,Male,0,Yes,Yes
70349141096,Male,0,Yes,Yes
52696364257,Male,0,No,No
72126454355,Male,0,Yes,No
67687967470,Male,0,No,No
67269863008,Female,0,No,No
13332798847,Female,0,No,No
21702671909,Female,0,No,No
96149491803,Male,0,No,No
51475616090,Male,0,No,Yes
38495260620,Male,0,No,Yes
82287956107,Male,0,Yes,Yes
41096615959,Male,0,Yes,Yes
29325789019,Male,0,No,No
88506903041,Female,0,Yes,Yes
34711202706,Male,0,No,No
30238595153,Male,0,No,Yes
29207223015,Female,1,No,No
33582339874,Male,0,No,No
95111399755,Female,0,Yes,Yes
73879278717,Female,0,Yes,No
67823608456,Male,0,Yes,Yes
22966514450,Female,0,Yes,Yes
48657430657,Male,0,Yes,Yes
20681484985,Female,0,Yes,Yes
91987202953,Male,0,Yes,Yes
81130084388,Female,0,Yes,Yes
39141981170,Male,0,Yes,Yes
79633050731,Female,0,No,No
49504432751,Male,0,Yes,Yes
19298028466,Female,0,Yes,Yes
41616936215,Female,0,Yes,Yes
40885163206,Female,0,Yes,No
38137057498,Female,0,No,No
10376226501,Female,0,No,No
94152583819,Male,0,No,No
51635781116,Male,0,No,No
64466847118,Male,0,No,No
32901029124,Male,0,No,No
58511858130,Male,0,No,Yes
10146023510,Female,0,No,No
35968289023,Female,0,No,No
14081235686,Female,0,Yes,Yes
31676602798,Male,0,No,No
16892788890,Male,0,No,No
47871819399,Female,0,No,No
83477051009,Male,0,No,No
47308028291,Male,0,No,No
13114824153,Female,0,Yes,Yes
43044469759,Female,0,No,No
89425963479,Female,0,No,No
90019768915,Female,0,Yes,No
33450041940,Female,0,Yes,Yes
51130307670,Female,0,Yes,Yes
61706166877,Male,0,No,No
46482098770,Male,0,Yes,Yes
28481818690,Male,0,No,No
96923444012,Female,0,No,No
55724772140,Female,0,Yes,Yes
39636209197,Male,0,Yes,Yes
60494172371,Male,1,Yes,No
19017066806,Male,0,No,Yes
63721858905,Female,0,Yes,Yes
35840470562,Female,0,No,No
71265656401,Female,0,No,No
16566671501,Male,0,No,No
71112070176,Female,0,Yes,Yes
80589359649,Female,0,Yes,No
79262552548,Female,0,No,No
76150335941,Male,0,Yes,Yes
84808618605,Female,0,Yes,Yes
83043422945,Female,0,No,No
97853210108,Male,0,No,Yes
33989309056,Male,0,Yes,Yes
40037658425,Male,0,Yes,No
90140565086,Male,0,No,No
25787090926,Male,0,No,No
59027990409,Male,0,No,No
63691991840,Male,0,Yes,No
38648836280,Male,0,Yes,Yes
69616367722,Female,0,Yes,Yes
17752969460,Female,0,Yes,Yes
26915489703,Female,0,No,No
88141245236,Female,0,Yes,Yes
77050875538,Female,0,Yes,No
5624481870,Male,1,No,No
88678950102,Male,0,Yes,No
39193870744,Female,0,No,Yes
41420134914,Female,0,No,No
84382814006,Male,0,No,No
46247863519,Female,0,No,No
72362733092,Female,0,No,No
89034544648,Female,0,No,No
84321095417,Female,0,Yes,Yes
96861773026,Female,0,No,No
79099199805,Male,0,No,No
46761709989,Female,0,No,No
51103562541,Male,0,No,No
76210902863,Male,0,No,No
5795500011,Male,0,No,Yes
44415663010,Female,0,Yes,Yes
57275622017,Male,0,Yes,No
21758928328,Female,0,Yes,Yes
90537013709,Female,0,Yes,Yes
60720324866,Male,0,Yes,No
93237756733,Female,0,No,No
79466853279,Male,0,No,No
41484268954,Female,0,No,No
88077574602,Female,0,No,No
58578564502,Female,0,Yes,No
19242793477,Male,0,No,No
68298516532,Female,0,Yes,Yes
22873511834,Male,0,No,No
77863414474,Male,0,No,No
87774763953,Male,0,No,Yes
71031887261,Female,0,No,No
77960688834,Male,0,No,Yes
67420505780,Female,0,Yes,Yes
84622163462,Female,0,Yes,Yes
65186515396,Female,0,No,No
12141382920,Male,0,Yes,Yes
87908686508,Male,0,No,No
14660170586,Male,0,Yes,Yes
93967015564,Male,0,Yes,Yes
22641246520,Female,0,Yes,Yes
52957873540,Female,0,No,No
16832022794,Female,0,Yes,No
11318002141,Male,0,Yes,Yes
49800847537,Female,0,No,No
55773432838,Female,0,No,No
23913218300,Male,1,No,No
66949835906,Male,0,No,No
80846987376,Male,0,No,Yes
29758456261,Male,0,No,No
71370244673,Male,0,Yes,Yes
98459890988,Male,0,Yes,Yes
6609478384,Male,0,No,No
6264658855,Female,0,Yes,Yes
99872444676,Male,0,No,No
31284209202,Male,0,No,Yes
74939098141,Male,0,Yes,Yes
12202151206,Female,0,No,No
85136840587,Male,0,Yes,Yes
41652370005,Male,0,No,No
87775190000,Male,0,No,No
32260734782,Female,0,No,No
84326748427,Female,0,Yes,No
64310323308,Male,0,No,No
85437673000,Female,0,Yes,Yes
58582196407,Male,0,No,No
59968224316,Male,0,No,Yes
12125588986,Female,0,Yes,No
83923078102,Male,0,No,No
41257067001,Male,0,No,No
77924454705,Female,0,Yes,Yes
59711315670,Female,0,No,No
87310242629,Female,0,No,No
45963946875,Male,0,No,No
45831090329,Female,0,Yes,No
58587263218,Female,0,Yes,Yes
75027192614,Male,0,Yes,No
42102387240,Female,0,No,No
88073664950,Female,0,Yes,Yes
70695990136,Female,0,No,No
96433562302,Female,0,Yes,Yes
95021118773,Female,0,No,No
8222053,Male,0,No,No
53220893902,Female,0,Yes,No
56089804681,Male,0,No,No
61710147881,Female,0,Yes,Yes
24759911782,Female,0,Yes,Yes
39066506857,Male,0,No,No
88576027372,Male,0,No,No
16035024599,Female,0,Yes,Yes
6327052487,Female,1,Yes,No
16945646815,Male,0,Yes,Yes
66764691460,Male,0,No,No
28400001303,Male,0,No,No
74378471086,Male,0,No,No
73823225804,Male,0,No,No
33762233438,Female,0,No,No
50154177644,Male,0,No,No
57866100047,Male,0,No,No
5911862417,Female,0,No,No
79393348910,Male,0,Yes,Yes
14026963101,Female,0,No,No
55580087500,Male,0,No,No
75751318331,Male,0,No,No
82370844469,Male,0,Yes,No
68501381381,Male,0,No,No
85418429329,Female,0,Yes,Yes
26457017797,Female,0,Yes,Yes
33701065314,Female,0,No,No
60549712712,Male,0,Yes,Yes
93108262742,Female,0,No,No
75699906096,Female,0,No,No
41869609506,Female,0,Yes,Yes
66118289239,Male,0,No,No
10758643560,Female,0,Yes,No
83097533656,Male,0,No,No
52812735821,Female,1,No,No
57306524020,Male,0,No,No
77848739210,Female,1,No,No
57866100047,Male,0,No,No
5911862417,Female,0,No,No
79393348910,Male,0,Yes,Yes
14026963101,Female,0,No,No
13114824153,Female,0,Yes,Yes
43044469759,Female,0,No,No
96433562302,Female,0,Yes,Yes
95021118773,Female,0,No,No
8222053,Male,0,No,No
53220893902,Female,0,Yes,No
56089804681,Male,0,No,No
61710147881,Female,0,Yes,Yes
24759911782,Female,0,Yes,Yes
65265053417,Female,0,Yes,Yes
77411602817,Male,0,No,Yes
59538875583,Female,0,Yes,Yes
98759204109,Male,0,No,No
55282301601,Female,1,Yes,No
43032977479,Female,0,Yes,Yes
44332945786,Female,0,Yes,Yes
29493074188,Female,0,Yes,No
79965466220,Female,0,No,No
89735189682,Male,0,No,No
22527560040,Female,0,No,No
91970142650,Female,0,No,Yes
20370878299,Female,0,No,No
11602041873,Male,0,Yes,No
13599898979,Male,1,Yes,No
72117088910,Male,0,No,No
90534864023,Male,0,No,No
10424624532,Female,1,Yes,No
61851744649,Male,1,No,No
89389119006,Female,0,No,No
83342801301,Female,0,Yes,Yes
87592712563,Female,0,Yes,Yes
66383615114,Male,0,No,No
71827548002,Female,0,Yes,No
15716479456,Female,0,No,No
73864631700,Male,1,Yes,No
52071678125,Female,1,Yes,No
57013290203,Female,1,Yes,No
27846997300,Male,0,No,No
35494651908,Female,0,Yes,No
9862405830,Male,1,Yes,No
851403689,Male,1,Yes,No
96566668365,Male,1,Yes,No
27238656221,Female,0,No,No
42201027609,Female,0,Yes,No
47212646407,Male,0,Yes,No
71543799361,Female,0,No,No
71240659687,Female,0,Yes,Yes
57569245903,Male,0,Yes,Yes
37526547916,Male,0,Yes,No
35646519349,Male,0,No,No
98280737499,Female,0,Yes,Yes
16724342627,Male,0,Yes,Yes
44433736082,Male,0,No,No
90857537911,Male,0,No,No
47631834270,Male,0,No,No
90024927821,Male,0,No,No
52346151203,Male,0,No,No
16760896084,Male,0,Yes,No
10665897804,Male,0,Yes,Yes
24256582975,Female,0,Yes,Yes
